url_length,content_length,mal,special_chars,charsets,server,IP,type
85,-1,1,13,-1,-1,-1,defacment
33,-1,1,8,-1,-1,-1,defacment
61,-1,1,13,-1,-1,-1,defacment
98,,1,19,-1,Apache,-1,defacment
121,2247,1,19,-1,nginx,-1,defacment
64,,1,13,-1,nginx,-1,defacment
35,-1,1,8,-1,-1,-1,defacment
111,-1,1,20,-1,-1,-1,defacment
59,-1,1,14,-1,-1,-1,defacment
117,-1,1,20,-1,-1,-1,defacment
218,-1,1,13,-1,-1,-1,defacment
36,-1,1,11,-1,-1,-1,defacment
74,,1,13,-1,,-1,defacment
53,-1,1,10,-1,-1,-1,defacment
39,,1,8,-1,nginx,-1,defacment
89,-1,1,14,-1,-1,-1,defacment
94,-1,1,18,-1,-1,-1,defacment
53,1611,1,9,-1,nginx,-1,defacment
44,-1,1,9,-1,-1,-1,defacment
68,-1,1,10,-1,-1,-1,defacment
105,-1,1,16,-1,-1,-1,defacment
89,122,1,16,-1,Apache/2.2.9 (Debian) PHP/5.2.6-1+lenny13 with Suhosin-Patch mod_python/3.3.1 Python/2.5.2 mod_ssl/2.2.9 OpenSSL/0.9.8g,-1,defacment
73,-1,1,11,-1,-1,-1,defacment
110,-1,1,20,-1,-1,-1,defacment
86,-1,1,15,-1,-1,-1,defacment
75,-1,1,11,-1,-1,-1,defacment
94,,1,17,-1,nginx,-1,defacment
63,-1,1,10,-1,-1,-1,defacment
87,-1,1,16,-1,-1,-1,defacment
96,-1,1,15,-1,-1,-1,defacment
101,-1,1,18,-1,-1,-1,defacment
109,-1,1,20,-1,-1,-1,defacment
88,,1,17,-1,Apache,-1,defacment
101,,1,19,-1,nginx,-1,defacment
35,-1,1,8,-1,-1,-1,defacment
91,-1,1,15,-1,-1,-1,defacment
90,,1,17,-1,Apache,-1,defacment
47,-1,1,9,-1,-1,-1,defacment
50,-1,1,10,-1,-1,-1,defacment
58,-1,1,10,-1,-1,-1,defacment
71,-1,1,14,-1,-1,-1,defacment
80,-1,1,16,-1,-1,-1,defacment
38,-1,1,7,-1,-1,-1,defacment
86,539,1,14,-1,nginx,-1,defacment
103,-1,1,20,-1,-1,-1,defacment
38,-1,1,8,-1,-1,-1,defacment
108,-1,1,19,-1,-1,-1,defacment
35,-1,1,7,-1,-1,-1,defacment
29,-1,1,6,-1,-1,-1,defacment
51,37369,1,9,-1,Apache,-1,defacment
132,-1,1,25,-1,-1,-1,defacment
129,-1,1,21,-1,-1,-1,defacment
92,-1,1,18,-1,-1,-1,defacment
40,-1,1,7,-1,-1,-1,defacment
36,-1,1,6,-1,-1,-1,defacment
38,-1,1,8,-1,-1,-1,defacment
98,-1,1,19,-1,-1,-1,defacment
147,-1,1,26,-1,-1,-1,defacment
81,-1,1,14,-1,-1,-1,defacment
102,,1,17,-1,,-1,defacment
138,-1,1,23,-1,-1,-1,defacment
104,-1,1,20,-1,-1,-1,defacment
107,-1,1,21,-1,-1,-1,defacment
67,,1,10,-1,Apache,-1,defacment
93,-1,1,17,-1,-1,-1,defacment
184,-1,1,32,-1,-1,-1,defacment
71,-1,1,12,-1,-1,-1,defacment
146,-1,1,25,-1,-1,-1,defacment
259,-1,1,14,-1,-1,-1,defacment
39,-1,1,7,-1,-1,-1,defacment
124,,1,22,-1,nginx,-1,defacment
68,-1,1,11,-1,-1,-1,defacment
170,-1,1,33,-1,-1,-1,defacment
94,-1,1,17,-1,-1,-1,defacment
129,-1,1,22,-1,-1,-1,defacment
124,-1,1,22,-1,-1,-1,defacment
36,-1,1,6,-1,-1,-1,defacment
89,,1,18,-1,Apache,-1,defacment
91,-1,1,18,-1,-1,-1,defacment
99,-1,1,21,-1,-1,-1,defacment
50,-1,1,8,-1,-1,-1,defacment
87,-1,1,16,-1,-1,-1,defacment
33,46180,1,7,-1,nginx/1.18.0,-1,defacment
128,-1,1,22,-1,-1,-1,defacment
149,,1,28,-1,LiteSpeed,-1,defacment
35,-1,1,7,-1,-1,-1,defacment
101,-1,1,18,-1,-1,-1,defacment
55,-1,1,10,-1,-1,-1,defacment
45,,1,8,-1,nginx,-1,defacment
65,-1,1,12,-1,-1,-1,defacment
146,-1,1,24,-1,-1,-1,defacment
53,556737,1,7,-1,ddos-guard,-1,defacment
55,-1,1,10,-1,-1,-1,defacment
100,-1,1,19,-1,-1,-1,defacment
82,-1,1,16,-1,-1,-1,defacment
69,-1,1,12,-1,-1,-1,defacment
92,-1,1,16,-1,-1,-1,defacment
108,-1,1,23,-1,-1,-1,defacment
89,,1,16,-1,nginx,-1,defacment
42,-1,1,6,-1,-1,-1,defacment
32,,1,6,-1,Apache,-1,defacment
89,-1,1,16,-1,-1,-1,defacment
114,-1,1,20,-1,-1,-1,defacment
117,53244,1,18,-1,,-1,defacment
77,-1,1,15,-1,-1,-1,defacment
105,-1,1,18,-1,-1,-1,defacment
110,-1,1,20,-1,-1,-1,defacment
112,-1,1,20,-1,-1,-1,defacment
96,,1,19,-1,LiteSpeed,-1,defacment
100,-1,1,18,-1,-1,-1,defacment
38,-1,1,8,-1,-1,-1,defacment
98,,1,19,-1,nginx/1.18.0,-1,defacment
67,-1,1,12,-1,-1,-1,defacment
46,-1,1,10,-1,-1,-1,defacment
58,-1,1,10,-1,-1,-1,defacment
45,,1,7,-1,Apache,-1,defacment
63,-1,1,8,-1,-1,-1,defacment
101,-1,1,17,-1,-1,-1,defacment
60,-1,1,9,-1,-1,-1,defacment
143,-1,1,21,-1,-1,-1,defacment
151,-1,1,23,-1,-1,-1,defacment
49,-1,1,8,-1,-1,-1,defacment
27,-1,1,7,-1,-1,-1,defacment
46,-1,1,10,-1,-1,-1,defacment
105,-1,1,17,-1,-1,-1,defacment
83,-1,1,15,-1,-1,-1,defacment
46,-1,1,10,-1,-1,-1,defacment
118,-1,1,21,-1,-1,-1,defacment
38,-1,1,9,-1,-1,-1,defacment
164,-1,1,27,-1,-1,-1,defacment
38,15991,1,8,-1,nginx/1.24.0,-1,defacment
105,-1,1,15,-1,-1,-1,defacment
44,-1,1,9,-1,-1,-1,defacment
40,-1,1,6,-1,-1,-1,defacment
45,-1,1,7,-1,-1,-1,defacment
31,-1,1,6,-1,-1,-1,defacment
100,,1,14,-1,Apache,-1,defacment
53,-1,1,10,-1,-1,-1,defacment
130,-1,1,27,-1,-1,-1,defacment
113,-1,1,21,-1,-1,-1,defacment
124,-1,1,15,-1,-1,-1,defacment
91,-1,1,16,-1,-1,-1,defacment
46,-1,1,6,-1,-1,-1,defacment
138,-1,1,16,-1,-1,-1,defacment
93,,1,17,-1,nginx,-1,defacment
81,145101,1,16,-1,waitress,-1,defacment
45,-1,1,7,-1,-1,-1,defacment
47,-1,1,10,-1,-1,-1,defacment
111,,1,21,-1,nginx,-1,defacment
92,-1,1,19,-1,-1,-1,defacment
97,,1,14,-1,Apache,-1,defacment
32,-1,1,7,-1,-1,-1,defacment
83,-1,1,16,-1,-1,-1,defacment
46,-1,1,11,-1,-1,-1,defacment
128,,1,26,-1,LiteSpeed,-1,defacment
98,-1,1,15,-1,-1,-1,defacment
45,-1,1,8,-1,-1,-1,defacment
47,-1,1,10,-1,-1,-1,defacment
61,-1,1,15,-1,-1,-1,defacment
42,39488,1,9,-1,Apache,-1,defacment
84,,1,19,-1,Apache,-1,defacment
85,-1,1,15,-1,-1,-1,defacment
28,-1,1,6,-1,-1,-1,defacment
37,-1,1,8,-1,-1,-1,defacment
57,-1,1,10,-1,-1,-1,defacment
69,-1,1,10,-1,-1,-1,defacment
85,-1,1,13,-1,-1,-1,defacment
138,-1,1,28,-1,-1,-1,defacment
92,-1,1,17,-1,-1,-1,defacment
92,,1,18,-1,Apache,-1,defacment
107,-1,1,22,-1,-1,-1,defacment
61,-1,1,12,-1,-1,-1,defacment
101,-1,1,18,-1,-1,-1,defacment
80,-1,1,12,-1,-1,-1,defacment
115,-1,1,20,-1,-1,-1,defacment
83,-1,1,15,-1,-1,-1,defacment
32,-1,1,7,-1,-1,-1,defacment
42,-1,1,6,-1,-1,-1,defacment
108,-1,1,20,-1,-1,-1,defacment
59,-1,1,9,-1,-1,-1,defacment
29,150,1,7,-1,nginx,-1,defacment
131,-1,1,24,-1,-1,-1,defacment
268,-1,1,17,-1,-1,-1,defacment
95,-1,1,18,-1,-1,-1,defacment
95,-1,1,18,-1,-1,-1,defacment
45,-1,1,7,-1,-1,-1,defacment
83,-1,1,17,-1,-1,-1,defacment
86,-1,1,15,-1,-1,-1,defacment
39,-1,1,8,-1,-1,-1,defacment
78,-1,1,16,-1,-1,-1,defacment
91,-1,1,16,-1,-1,-1,defacment
49,-1,1,8,-1,-1,-1,defacment
32,-1,1,7,-1,-1,-1,defacment
56,-1,1,10,-1,-1,-1,defacment
85,-1,1,18,-1,-1,-1,defacment
107,-1,1,20,-1,-1,-1,defacment
35,-1,1,7,-1,-1,-1,defacment
49,-1,1,10,-1,-1,-1,defacment
134,,1,19,-1,Apache,-1,defacment
54,-1,1,11,-1,-1,-1,defacment
63,-1,1,10,-1,-1,-1,defacment
72,-1,1,15,-1,-1,-1,defacment
99,,1,18,-1,Apache,-1,defacment
136,,1,25,-1,o2switch-PowerBoost-v3,-1,defacment
38,-1,1,6,-1,-1,-1,defacment
83,-1,1,16,-1,-1,-1,defacment
146,,1,27,-1,Apache,-1,defacment
70,-1,1,10,-1,-1,-1,defacment
93,-1,1,17,-1,-1,-1,defacment
83,-1,1,14,-1,-1,-1,defacment
126,,1,25,-1,nginx,-1,defacment
72,-1,1,13,-1,-1,-1,defacment
61,-1,1,9,-1,-1,-1,defacment
85,-1,1,14,-1,-1,-1,defacment
48,-1,1,9,-1,-1,-1,defacment
62,-1,1,13,-1,-1,-1,defacment
106,-1,1,21,-1,-1,-1,defacment
111,-1,1,22,-1,-1,-1,defacment
198,1377,1,36,-1,,-1,defacment
185,,1,30,-1,nginx,-1,defacment
85,-1,1,15,-1,-1,-1,defacment
68,-1,1,10,-1,-1,-1,defacment
88,-1,1,19,-1,-1,-1,defacment
29,27422,1,6,-1,Apache,-1,defacment
90,-1,1,13,-1,-1,-1,defacment
92,-1,1,19,-1,-1,-1,defacment
42,-1,1,11,-1,-1,-1,defacment
179,-1,1,16,-1,-1,-1,defacment
60,-1,1,11,-1,-1,-1,defacment
41,,1,10,-1,Apache,-1,defacment
58,-1,1,10,-1,-1,-1,defacment
43,-1,1,9,-1,-1,-1,defacment
52,-1,1,12,-1,-1,-1,defacment
67,-1,1,16,-1,-1,-1,defacment
130,-1,1,27,-1,-1,-1,defacment
75,-1,1,14,-1,-1,-1,defacment
70,-1,1,10,-1,-1,-1,defacment
77,-1,1,15,-1,-1,-1,defacment
43,-1,1,10,-1,-1,-1,defacment
98,68296,1,18,-1,nginx,-1,defacment
125,-1,1,17,-1,-1,-1,defacment
76,-1,1,13,-1,-1,-1,defacment
43,-1,1,8,-1,-1,-1,defacment
81,-1,1,17,-1,-1,-1,defacment
40,-1,1,7,-1,-1,-1,defacment
69,-1,1,11,-1,-1,-1,defacment
40,-1,1,6,-1,-1,-1,defacment
113,-1,1,20,-1,-1,-1,defacment
72,17692,1,12,-1,nginx,-1,defacment
101,-1,1,21,-1,-1,-1,defacment
71,-1,1,14,-1,-1,-1,defacment
84,,1,16,-1,nginx,-1,defacment
65,-1,1,9,-1,-1,-1,defacment
71,-1,1,17,-1,-1,-1,defacment
47,-1,1,8,-1,-1,-1,defacment
97,,1,18,-1,Apache,-1,defacment
34,-1,1,6,-1,-1,-1,defacment
64,-1,1,10,-1,-1,-1,defacment
71,,1,10,-1,Apache,-1,defacment
50,-1,1,10,-1,-1,-1,defacment
127,-1,1,25,-1,-1,-1,defacment
84,-1,1,16,-1,-1,-1,defacment
184,-1,1,33,-1,-1,-1,defacment
143,-1,1,22,-1,-1,-1,defacment
35,-1,1,8,-1,-1,-1,defacment
38,-1,1,7,-1,-1,-1,defacment
116,-1,1,23,-1,-1,-1,defacment
34,-1,1,7,-1,-1,-1,defacment
57,-1,1,10,-1,-1,-1,defacment
65,-1,1,10,-1,-1,-1,defacment
36,-1,1,9,-1,-1,-1,defacment
109,,1,22,-1,openresty,-1,defacment
33,-1,1,7,-1,-1,-1,defacment
85,-1,1,17,-1,-1,-1,defacment
85,-1,1,17,-1,-1,-1,defacment
79,-1,1,14,-1,-1,-1,defacment
50,123641,1,9,-1,Microsoft-IIS/10.0,-1,defacment
43,-1,1,10,-1,-1,-1,defacment
40,-1,1,7,-1,-1,-1,defacment
112,-1,1,21,-1,-1,-1,defacment
56,-1,1,9,-1,-1,-1,defacment
80,-1,1,15,-1,-1,-1,defacment
55,-1,1,11,-1,-1,-1,defacment
77,-1,1,15,-1,-1,-1,defacment
46,-1,1,8,-1,-1,-1,defacment
84,-1,1,13,-1,-1,-1,defacment
199,-1,1,42,-1,-1,-1,defacment
75,-1,1,12,-1,-1,-1,defacment
74,-1,1,13,-1,-1,-1,defacment
81,-1,1,16,-1,-1,-1,defacment
46,-1,1,9,-1,-1,-1,defacment
90,-1,1,16,-1,-1,-1,defacment
40,-1,1,7,-1,-1,-1,defacment
69,,1,14,-1,Apache,-1,defacment
119,-1,1,22,-1,-1,-1,defacment
97,1257,1,20,-1,,-1,defacment
149,80155,1,24,-1,nginx,-1,defacment
58,-1,1,11,-1,-1,-1,defacment
55,-1,1,9,-1,-1,-1,defacment
103,-1,1,23,-1,-1,-1,defacment
34,-1,1,6,-1,-1,-1,defacment
103,-1,1,19,-1,-1,-1,defacment
48,-1,1,9,-1,-1,-1,defacment
48,-1,1,9,-1,-1,-1,defacment
90,-1,1,15,-1,-1,-1,defacment
90,-1,1,17,-1,-1,-1,defacment
97,236848,1,15,-1,Apache,-1,defacment
121,-1,1,20,-1,-1,-1,defacment
55,-1,1,10,-1,-1,-1,defacment
51,-1,1,10,-1,-1,-1,defacment
87,-1,1,13,-1,-1,-1,defacment
67,-1,1,14,-1,-1,-1,defacment
116,-1,1,20,-1,-1,-1,defacment
48,-1,1,10,-1,-1,-1,defacment
87,-1,1,17,-1,-1,-1,defacment
34,-1,1,8,-1,-1,-1,defacment
49,-1,1,9,-1,-1,-1,defacment
44,-1,1,12,-1,-1,-1,defacment
70,-1,1,12,-1,-1,-1,defacment
66,-1,1,9,-1,-1,-1,defacment
95,-1,1,17,-1,-1,-1,defacment
88,-1,1,18,-1,-1,-1,defacment
161,-1,1,28,-1,-1,-1,defacment
93,-1,1,16,-1,-1,-1,defacment
94,-1,1,11,-1,-1,-1,defacment
32,-1,1,6,-1,-1,-1,defacment
57,-1,1,12,-1,-1,-1,defacment
102,,1,18,-1,LiteSpeed,-1,defacment
82,-1,1,17,-1,-1,-1,defacment
72,15800,1,11,-1,Apache/2.2.24,-1,defacment
45,-1,1,9,-1,-1,-1,defacment
41,-1,1,7,-1,-1,-1,defacment
51,-1,1,9,-1,-1,-1,defacment
37,,1,8,-1,-1,-1,defacment
170,,1,29,-1,nginx,-1,defacment
48,-1,1,9,-1,-1,-1,defacment
100,3916,1,19,-1,,-1,defacment
51,-1,1,11,-1,-1,-1,defacment
55,-1,1,9,-1,-1,-1,defacment
215,,1,16,-1,nginx,-1,defacment
75,-1,1,15,-1,-1,-1,defacment
117,,1,23,-1,nginx,-1,defacment
54,-1,1,9,-1,-1,-1,defacment
113,-1,1,21,-1,-1,-1,defacment
57,-1,1,13,-1,-1,-1,defacment
68,-1,1,12,-1,-1,-1,defacment
185,-1,1,32,-1,-1,-1,defacment
48,-1,1,7,-1,-1,-1,defacment
39,-1,1,9,-1,-1,-1,defacment
234,-1,1,16,-1,-1,-1,defacment
37,-1,1,7,-1,-1,-1,defacment
39,-1,1,8,-1,-1,-1,defacment
79,-1,1,17,-1,-1,-1,defacment
151,-1,1,27,-1,-1,-1,defacment
44,-1,1,8,-1,-1,-1,defacment
118,-1,1,20,-1,-1,-1,defacment
76,-1,1,15,-1,-1,-1,defacment
36,-1,1,6,-1,-1,-1,defacment
87,-1,1,16,-1,-1,-1,defacment
50,-1,1,7,-1,-1,-1,defacment
38,-1,1,8,-1,-1,-1,defacment
102,,1,19,-1,Apache,-1,defacment
33,-1,1,7,-1,-1,-1,defacment
82,-1,1,18,-1,-1,-1,defacment
67,-1,1,13,-1,-1,-1,defacment
50,-1,1,10,-1,-1,-1,defacment
51,-1,1,9,-1,-1,-1,defacment
174,-1,1,14,-1,-1,-1,defacment
82,,1,17,-1,Apache,-1,defacment
97,-1,1,18,-1,-1,-1,defacment
39,-1,1,8,-1,-1,-1,defacment
115,-1,1,12,-1,-1,-1,defacment
68,123641,1,11,-1,Microsoft-IIS/10.0,-1,defacment
67,-1,1,11,-1,-1,-1,defacment
56,,1,10,-1,Apache,-1,defacment
157,610,1,26,-1,nginx,-1,defacment
142,-1,1,26,-1,-1,-1,defacment
46,-1,1,10,-1,-1,-1,defacment
42,-1,1,8,-1,-1,-1,defacment
37,-1,1,6,-1,-1,-1,defacment
63,-1,1,10,-1,-1,-1,defacment
37,,1,8,-1,nginx,-1,defacment
40,-1,1,8,-1,-1,-1,defacment
101,-1,1,17,-1,-1,-1,defacment
160,,1,31,-1,nginx,-1,defacment
41,-1,1,7,-1,-1,-1,defacment
91,-1,1,14,-1,-1,-1,defacment
115,-1,1,20,-1,-1,-1,defacment
100,-1,1,21,-1,-1,-1,defacment
146,-1,1,27,-1,-1,-1,defacment
138,,1,24,-1,nginx,-1,defacment
83,,1,17,-1,Apache,-1,defacment
80,-1,1,15,-1,-1,-1,defacment
84,-1,1,14,-1,-1,-1,defacment
147,-1,1,23,-1,-1,-1,defacment
32,-1,1,7,-1,-1,-1,defacment
36,-1,1,8,-1,-1,-1,defacment
60,-1,1,11,-1,-1,-1,defacment
96,,1,17,-1,openresty,-1,defacment
80,-1,1,16,-1,-1,-1,defacment
89,-1,1,17,-1,-1,-1,defacment
91,-1,1,11,-1,-1,-1,defacment
44,44977,1,8,-1,Apache,-1,defacment
127,-1,1,23,-1,-1,-1,defacment
104,-1,1,18,-1,-1,-1,defacment
46,-1,1,8,-1,-1,-1,defacment
80,-1,1,14,-1,-1,-1,defacment
200,-1,1,35,-1,-1,-1,defacment
79,,1,15,-1,Apache,-1,defacment
101,-1,1,14,-1,-1,-1,defacment
77,-1,1,10,-1,-1,-1,defacment
63,-1,1,10,-1,-1,-1,defacment
82,62476,1,16,-1,nginx,-1,defacment
40,-1,1,7,-1,-1,-1,defacment
60,-1,1,9,-1,-1,-1,defacment
36,-1,1,6,-1,-1,-1,defacment
115,-1,1,22,-1,-1,-1,defacment
104,-1,1,19,-1,-1,-1,defacment
104,-1,1,19,-1,-1,-1,defacment
86,-1,1,13,-1,-1,-1,defacment
96,-1,1,13,-1,-1,-1,defacment
40,-1,1,8,-1,-1,-1,defacment
142,-1,1,28,-1,-1,-1,defacment
90,-1,1,17,-1,-1,-1,defacment
144,,1,26,-1,Apache/2.2.4 (Win32) PHP/5.2.3,-1,defacment
43,,1,8,-1,Apache,-1,defacment
82,,1,16,-1,nginx,-1,defacment
103,,1,20,-1,,-1,defacment
40,-1,1,5,-1,-1,-1,defacment
72,-1,1,11,-1,-1,-1,defacment
141,-1,1,13,-1,-1,-1,defacment
31,-1,1,7,-1,-1,-1,defacment
128,-1,1,25,-1,-1,-1,defacment
60,-1,1,11,-1,-1,-1,defacment
86,-1,1,16,-1,-1,-1,defacment
91,-1,1,14,-1,-1,-1,defacment
103,,1,20,-1,Apache,-1,defacment
140,-1,1,26,-1,-1,-1,defacment
75,,1,9,-1,Apache/2.2.31 (CentOS),-1,defacment
35,-1,1,7,-1,-1,-1,defacment
142,-1,1,26,-1,-1,-1,defacment
97,-1,1,18,-1,-1,-1,defacment
47,-1,1,10,-1,-1,-1,defacment
238,-1,1,16,-1,-1,-1,defacment
42,-1,1,6,-1,-1,-1,phising
71,-1,1,8,-1,-1,-1,phising
87,,1,9,-1,GSE,-1,phising
20,-1,1,1,-1,-1,34.120.137.41,phising
153,-1,1,17,-1,-1,-1,phising
19,-1,1,2,-1,-1,5.101.152.156,phising
27,-1,1,2,-1,-1,-1,phising
113,-1,1,16,-1,-1,-1,phising
22,-1,1,2,-1,-1,-1,phising
63,-1,1,10,-1,-1,-1,phising
15,-1,1,1,-1,-1,-1,phising
30,-1,1,1,-1,-1,-1,phising
69,-1,1,9,-1,-1,-1,phising
26,-1,1,2,-1,-1,5.35.226.73,phising
28,-1,1,3,-1,-1,145.14.144.129,phising
13,-1,1,1,-1,-1,-1,phising
27,-1,1,3,-1,-1,-1,phising
59,-1,1,13,-1,-1,-1,phising
18,-1,1,2,-1,-1,-1,phising
20,-1,1,2,-1,-1,-1,phising
17,-1,1,1,-1,-1,-1,phising
19,-1,1,2,-1,-1,-1,phising
53,-1,1,11,-1,-1,-1,phising
23,-1,1,2,-1,-1,41.203.18.177,phising
15,-1,1,1,-1,-1,208.89.222.138,phising
98,-1,1,17,-1,-1,-1,phising
11,-1,1,1,-1,-1,-1,phising
25,-1,1,3,-1,-1,-1,phising
243,-1,1,37,-1,-1,-1,phising
40,-1,1,7,-1,-1,-1,phising
23,-1,1,3,-1,-1,-1,phising
45,-1,1,10,-1,-1,-1,phising
19,-1,1,2,-1,-1,5.101.152.224,phising
23,-1,1,1,-1,-1,13.248.243.5,phising
20,-1,1,2,-1,-1,87.118.120.112,phising
18,-1,1,1,-1,-1,-1,phising
16,-1,1,1,-1,-1,-1,phising
12,-1,1,2,-1,-1,-1,phising
39,-1,1,2,-1,-1,145.14.145.59,phising
24,-1,1,2,-1,-1,-1,phising
86,-1,1,14,-1,-1,-1,phising
15,-1,1,1,-1,-1,65.0.162.12,phising
70,-1,1,11,-1,-1,-1,phising
23,-1,1,2,-1,-1,-1,phising
37,,1,6,-1,GSE,-1,phising
12,-1,1,1,-1,-1,-1,phising
49,-1,1,4,-1,-1,145.14.145.59,phising
198,-1,1,19,-1,-1,-1,phising
16,-1,1,3,-1,-1,-1,phising
13,-1,1,2,-1,-1,104.21.21.93,phising
77,-1,1,9,-1,-1,-1,phising
40,-1,1,7,-1,-1,-1,phising
118,-1,1,12,-1,-1,-1,phising
18,-1,1,2,-1,-1,-1,phising
25,-1,1,3,-1,-1,-1,phising
120,-1,1,11,-1,-1,-1,phising
21,-1,1,1,-1,-1,-1,phising
22,-1,1,1,-1,-1,-1,phising
22,-1,1,2,-1,-1,-1,phising
17,-1,1,2,-1,-1,104.247.81.71,phising
17,-1,1,1,-1,-1,-1,phising
11,-1,1,1,-1,-1,-1,phising
51,-1,1,12,-1,-1,-1,phising
14,-1,1,1,-1,-1,-1,phising
35,-1,1,3,-1,-1,-1,phising
22,-1,1,1,-1,-1,-1,phising
71,-1,1,11,-1,-1,-1,phising
44,1045,1,7,-1,,-1,phising
92,-1,1,11,-1,-1,-1,phising
40,-1,1,4,-1,-1,-1,phising
15,-1,1,1,-1,-1,-1,phising
33,-1,1,4,-1,-1,-1,phising
40,-1,1,7,-1,-1,-1,phising
18,-1,1,1,-1,-1,-1,phising
11,-1,1,1,-1,-1,-1,phising
200,-1,1,19,-1,-1,-1,phising
92,-1,1,21,-1,-1,-1,phising
16,-1,1,1,-1,-1,-1,phising
44,-1,1,3,-1,-1,-1,phising
32,-1,1,2,-1,-1,145.14.145.33,phising
19,-1,1,2,-1,-1,5.101.152.146,phising
11,-1,1,1,-1,-1,-1,phising
64,-1,1,11,-1,-1,-1,phising
18,-1,1,1,-1,-1,-1,phising
15,-1,1,2,-1,-1,69.16.231.57,phising
15,-1,1,1,-1,-1,91.184.0.200,phising
13,-1,1,1,-1,-1,-1,phising
15,-1,1,2,-1,-1,-1,phising
21,-1,1,1,-1,-1,-1,phising
14,-1,1,1,-1,-1,-1,phising
117,1025,1,20,-1,nginx,-1,phising
26,-1,1,2,-1,-1,187.1.136.55,phising
19,-1,1,1,-1,-1,76.223.105.230,phising
15,-1,1,2,-1,-1,81.16.38.46,phising
48,-1,1,11,-1,-1,-1,phising
19,-1,1,1,-1,-1,-1,phising
12,-1,1,1,-1,-1,-1,phising
202,-1,1,20,-1,-1,-1,phising
14,-1,1,1,-1,-1,-1,phising
20,-1,1,2,-1,-1,-1,phising
26,-1,1,2,-1,-1,69.49.115.40,phising
53,-1,1,8,-1,-1,-1,phising
96,-1,1,24,-1,-1,-1,phising
11,-1,1,1,-1,-1,-1,phising
67,-1,1,7,-1,-1,-1,phising
26,-1,1,2,-1,-1,-1,phising
9,-1,1,1,-1,-1,-1,phising
29,-1,1,2,-1,-1,-1,phising
22,-1,1,1,-1,-1,-1,phising
14,-1,1,1,-1,-1,-1,phising
48,-1,1,9,-1,-1,-1,phising
15,-1,1,2,-1,-1,-1,phising
15,-1,1,1,-1,-1,-1,phising
24,-1,1,1,-1,-1,-1,phising
12,-1,1,1,-1,-1,-1,phising
12,-1,1,1,-1,-1,-1,phising
15,-1,1,1,-1,-1,-1,phising
14,-1,1,1,-1,-1,103.14.99.56,phising
10,-1,1,1,-1,-1,-1,phising
16,-1,1,2,-1,-1,-1,phising
18,-1,1,2,-1,-1,-1,phising
80,-1,1,10,-1,-1,-1,phising
21,-1,1,1,-1,-1,209.182.192.205,phising
21,-1,1,1,-1,-1,-1,phising
19,-1,1,1,-1,-1,93.89.224.73,phising
18,-1,1,2,-1,-1,-1,phising
198,-1,1,19,-1,-1,-1,phising
15,-1,1,1,-1,-1,-1,phising
64,-1,1,14,-1,-1,-1,phising
24,-1,1,2,-1,-1,-1,phising
22,-1,1,2,-1,-1,185.112.248.242,phising
18,-1,1,1,-1,-1,-1,phising
62,-1,1,8,-1,-1,-1,phising
40,-1,1,7,-1,-1,-1,phising
20,-1,1,1,-1,-1,-1,phising
283,-1,1,28,-1,-1,-1,phising
16,-1,1,2,-1,-1,206.189.93.127,phising
24,-1,1,1,-1,-1,-1,phising
17,-1,1,1,-1,-1,67.20.61.99,phising
18,-1,1,4,-1,-1,-1,phising
56,-1,1,10,-1,-1,-1,phising
50,-1,1,13,-1,-1,-1,phising
26,-1,1,3,-1,-1,-1,phising
14,-1,1,1,-1,-1,-1,phising
54,-1,1,8,-1,-1,-1,phising
27,-1,1,2,-1,-1,23.227.38.32,phising
20,-1,1,2,-1,-1,192.185.177.95,phising
13,-1,1,1,-1,-1,-1,phising
51,-1,1,11,-1,-1,-1,phising
120,-1,1,25,-1,-1,-1,phising
34,-1,1,3,-1,-1,145.14.145.33,phising
13,-1,1,1,-1,-1,35.214.134.104,phising
40,-1,1,7,-1,-1,-1,phising
40,-1,1,9,-1,-1,-1,phising
20,-1,1,1,-1,-1,-1,phising
17,-1,1,2,-1,-1,-1,phising
138,-1,1,11,-1,-1,-1,phising
210,-1,1,26,-1,-1,-1,phising
18,-1,1,3,-1,-1,-1,phising
113,-1,1,23,-1,-1,-1,phising
13,-1,1,1,-1,-1,-1,phising
13,-1,1,1,-1,-1,-1,phising
198,-1,1,19,-1,-1,-1,phising
21,-1,1,1,-1,-1,-1,phising
16,-1,1,1,-1,-1,216.239.38.21,phising
21,-1,1,2,-1,-1,52.200.197.31,phising
53,-1,1,10,-1,-1,-1,phising
9,-1,1,1,-1,-1,199.188.205.27,phising
25,-1,1,4,-1,-1,-1,phising
30,-1,1,2,-1,-1,-1,phising
19,-1,1,2,-1,-1,-1,phising
44,-1,1,3,-1,-1,-1,phising
15,-1,1,1,-1,-1,-1,phising
16,-1,1,1,-1,-1,172.67.211.30,phising
24,-1,1,2,-1,-1,-1,phising
24,-1,1,1,-1,-1,-1,phising
28,-1,1,3,-1,-1,-1,phising
26,-1,1,2,-1,-1,45.200.225.35,phising
20,-1,1,2,-1,-1,-1,phising
34,-1,1,2,-1,-1,-1,phising
64,-1,1,10,-1,-1,-1,phising
147,,1,17,-1,Apache/2.2.31 (CentOS),-1,phising
130,-1,1,21,-1,-1,-1,phising
10,-1,1,1,-1,-1,3.33.130.190,phising
